Date,Timestamp,Open,High,Low,Close,Volume
20250527,08:00:00,3308.248,3312.348,3290.175,3293.005,6.99720990213973
20250527,12:00:00,3292.995,3304.748,3284.159,3299.678,8.97064989933278
20250527,16:00:00,3299.678,3304.175,3289.398,3302.895,4.79937993745261
20250527,20:00:00,3302.889,3307.885,3299.465,3302.948,2.25375999905373
20250528,00:00:00,3303.195,3315.525,3297.085,3302.185,4.79753992641054
20250528,04:00:00,3302.158,3310.048,3291.398,3308.075,5.16506991478673
20250528,08:00:00,3308.048,3325.318,3306.848,3313.048,5.95736990918522
20250528,12:00:00,3313.075,3316.145,3297.175,3302.375,9.59547985014797
20250528,16:00:00,3302.395,3302.798,3288.355,3301.898,6.30445987699204
20250528,20:00:00,3301.825,3302.965,3276.075,3286.248,4.86482992388483
20250529,00:00:00,3285.985,3287.398,3245.198,3269.808,10.6847298429129
20250529,04:00:00,3269.818,3280.005,3265.848,3271.455,6.30992991723178
20250529,08:00:00,3271.575,3300.515,3271.515,3296.505,7.38847997774428
20250529,12:00:00,3296.505,3321.875,3295.155,3310.025,12.9719999580702
20250529,16:00:00,3310.035,3330.775,3309.475,3321.098,7.76481994285132
20250529,20:00:00,3321.098,3321.298,3313.318,3314.098,2.82185998102068
20250530,00:00:00,3314.235,3322.448,3294.648,3297.005,7.28701991630078
20250530,04:00:00,3296.998,3304.798,3289.898,3301.625,5.63476994433586
20250530,08:00:00,3301.625,3301.625,3287.148,3295.025,5.18924993861583
20250530,12:00:00,3295.005,3307.998,3271.095,3282.498,11.2431598915791
20250530,16:00:00,3282.498,3295.515,3275.748,3293.555,8.26686993999465
20250530,20:00:00,3293.548,3295.595,3288.425,3288.865,2.83352001843741
20250601,20:00:00,3298.375,3314.815,3295.208,3312.798,2.39924995879119
20250602,00:00:00,3312.415,3316.448,3301.195,3307.105,6.2340899083174
20250602,04:00:00,3307.105,3345.198,3302.955,3344.165,7.09998989240194
20250602,08:00:00,3344.255,3358.748,3342.879,3348.398,7.24272991430189
20250602,12:00:00,3348.398,3378.745,3345.798,3375.815,10.7581548702019
20250602,16:00:00,3375.825,3379.895,3368.975,3379.025,9.03405994374043
20250602,20:00:00,3378.978,3391.165,3377.638,3389.765,6.90556995793304
20250603,00:00:00,3389.795,3391.935,3362.995,3368.465,9.69618484700186
20250603,04:00:00,3368.465,3369.298,3350.938,3358.598,8.40500087952387
20250603,08:00:00,3358.615,3364.548,3352.245,3355.248,6.17672991772997
20250603,12:00:00,3355.248,3362.948,3332.575,3346.198,11.2181248769703
20250603,16:00:00,3346.198,3354.348,3343.848,3353.298,5.36521995289513
20250603,20:00:00,3353.365,3358.248,3351.035,3356.838,1.75797998084454
20250604,00:00:00,3356.625,3372.445,3346.195,3365.265,11.1291198666586
20250604,04:00:00,3365.225,3367.355,3347.745,3355.465,9.98454989328457
20250604,08:00:00,3355.448,3364.948,3347.048,3350.598,6.807169941545
20250604,12:00:00,3350.505,3384.495,3343.448,3377.148,10.1459298725531
20250604,16:00:00,3377.148,3381.875,3370,3375.898,4.80439995520283
20250604,20:00:00,3375.898,3376.135,3370.505,3373.258,1.77894999254931
20250605,00:00:00,3373.235,3383.975,3367.898,3370.675,5.22744991165382
20250605,04:00:00,3370.675,3377.175,3360.925,3365.845,6.32414989218523
20250605,08:00:00,3365.798,3400.195,3365.065,3399.748,6.70633992308285
20250605,12:00:00,3399.765,3403.178,3363.605,3367.415,12.8472998448415
20250605,16:00:00,3367.405,3372.765,3339.048,3353.248,8.55052789438923
20250605,20:00:00,3353.235,3363.208,3351.748,3358.748,3.76009996776702
20250606,00:00:00,3358.605,3368.405,3355.848,3363.675,5.72025989619942
20250606,04:00:00,3363.655,3375.348,3355.835,3360.525,7.54171985360153
20250606,08:00:00,3360.535,3367.559,3352.615,3360.495,8.76635982684093
20250606,12:00:00,3360.565,3364.165,3316.065,3325.965,13.2891398153515
20250606,16:00:00,3326.025,3336.598,3313.448,3317.265,6.25910989522527
20250606,20:00:00,3317.285,3318.765,3306.915,3309.625,2.01862997769786
20250608,20:00:00,3311.395,3320.985,3309.018,3314.548,0.838359984569252
20250609,00:00:00,3314.405,3318.448,3293.198,3305.245,7.69513987663959
20250609,04:00:00,3305.215,3324.795,3303.908,3324.205,7.59291987529286
20250609,08:00:00,3324.199,3328.415,3311.979,3314.515,6.0070499514477
20250609,12:00:00,3314.505,3326.585,3310.525,3320.655,9.76761996145069
20250609,16:00:00,3320.675,3338.065,3320.185,3333.035,6.25480999374122
20250609,20:00:00,3333.029,3335.325,3321.338,3323.198,2.6508799905132
20250610,00:00:00,3323.135,3327.725,3301.698,3309.155,7.35274987095909
20250610,04:00:00,3309.105,3331.125,3302.645,3325.248,7.10620988131268
20250610,08:00:00,3325.255,3336.035,3323.775,3335.105,8.00490984453063
20250610,12:00:00,3335.098,3348.895,3325.235,3328.335,9.13333992417029
20250610,16:00:00,3328.335,3329.075,3319.215,3321.405,6.81892997398973
20250610,20:00:00,3321.425,3334.348,3320.445,3324.198,2.85577998326335
20250611,00:00:00,3324.085,3339.415,3315.245,3337.965,5.80353990035655
20250611,04:00:00,3337.965,3342.895,3332.225,3337.125,5.12607991474943
20250611,08:00:00,3337.085,3348.405,3328.195,3329.685,5.0681799252925
20250611,12:00:00,3329.705,3360.405,3325.755,3337.398,9.06812986488512
20250611,16:00:00,3337.398,3346.998,3319.405,3343.698,6.02857992961071
20250611,20:00:00,3343.698,3369.448,3342.198,3368.698,4.38181996140338
20250612,00:00:00,3368.665,3377.548,3357.385,3374.505,11.3808298012154
20250612,04:00:00,3374.485,3376.625,3365.048,3374.775,4.96436990679649
20250612,08:00:00,3374.695,3385.655,3338.385,3382.298,7.67259989544982
20250612,12:00:00,3382.308,3398.745,3372.948,3383.685,10.1319498766461
20250612,16:00:00,3383.675,3391.198,3377.635,3385.755,5.91454995662207
20250612,20:00:00,3385.748,3389.248,3379.378,3383.198,2.17888999344723
20250613,00:00:00,3382.885,3443.965,3382.285,3441.155,16.049549716583
20250613,04:00:00,3441.135,3444.125,3408.165,3416.125,7.72590986414798
20250613,08:00:00,3416.135,3427.545,3407.755,3415.685,6.13170991071092
20250613,12:00:00,3415.745,3446.648,3412.295,3427.715,11.8450299308679
20250613,16:00:00,3427.735,3439.395,3419.055,3436.525,16.0506001983449
20250613,20:00:00,3436.535,3438.075,3428.905,3431.855,3.3422900102014
20250615,20:00:00,3451.065,3451.065,3428.075,3448.098,2.79510995344026
20250616,00:00:00,3448.095,3451.085,3432.855,3438.155,5.76379989505222
20250616,04:00:00,3438.135,3439.355,3412.698,3418.105,5.74897989281453
20250616,08:00:00,3418.085,3421.135,3409.165,3420.905,5.05230991085409
20250616,12:00:00,3420.875,3422.455,3382.525,3396.765,8.81325987418677
20250616,16:00:00,3396.855,3405.448,3383.805,3385.165,4.22556992848695
20250616,20:00:00,3385.335,3398.248,3382.665,3395.348,2.85182997226366
20250617,00:00:00,3395.255,3403.098,3388.285,3389.755,5.6419199055963
20250617,04:00:00,3389.748,3396.065,3373.235,3385.285,6.71622987420415
20250617,08:00:00,3385.275,3398.595,3375.445,3397.985,5.30092991763377
20250617,12:00:00,3398.025,3399.948,3365.835,3384.785,9.32210488318924
20250617,16:00:00,3384.775,3392.298,3372.178,3382.655,5.52678993654263
20250617,20:00:00,3382.835,3395.998,3382.235,3388.518,2.31860996787145
20250618,00:00:00,3388.755,3390.045,3370.345,3379.148,6.36328991140181
20250618,04:00:00,3379.165,3399.845,3379.048,3382.148,5.72035991401572
20250618,08:00:00,3382.075,3388.205,3375.248,3380.048,4.7822299508116
20250618,12:00:00,3380.048,3396.648,3373.545,3386.635,8.55952989742218
20250618,16:00:00,3386.645,3395.598,3378.148,3378.875,7.32470995931362
20250618,20:00:00,3378.869,3379.598,3362.355,3374.948,5.19453998045356
20250619,00:00:00,3374.855,3387.798,3370.448,3376.498,5.20238992004306
20250619,04:00:00,3376.515,3377.098,3347.265,3357.275,9.03304983452836
20250619,08:00:00,3357.269,3378.891,3350.475,3374.755,6.8996298690181
20250619,12:00:00,3374.795,3375.295,3361.265,3364.405,4.75659992908913
20250619,16:00:00,3364.398,3375.198,3361.985,3370.075,2.92122995537648
20250619,20:00:00,3368.405,3370.315,3361.725,3365.398,0.647599992153118
20250620,00:00:00,3365.498,3370.265,3351.348,3352.245,5.09474992248579
20250620,04:00:00,3352.275,3357.465,3340.175,3345.085,5.06831990832143
20250620,08:00:00,3345.048,3359.085,3343.145,3355.265,3.25218993895396
20250620,12:00:00,3355.235,3374.265,3341.715,3368.975,7.05421989598835
20250620,16:00:00,3369.045,3373.148,3364.455,3366.448,3.33754996512289
20250620,20:00:00,3366.475,3370.585,3364.488,3368.005,1.50852998603659
20250622,20:00:00,3390.698,3396.648,3372.008,3378.748,1.98022997915905
20250623,00:00:00,3378.555,3380.248,3351.765,3361.335,5.64813991043775
20250623,04:00:00,3361.315,3366.185,3346.675,3357.398,4.55293991498183
20250623,08:00:00,3357.355,3368.865,3351.465,3367.575,3.8422899380821
20250623,12:00:00,3367.615,3387.548,3355.695,3386.255,8.42272990419588
20250623,16:00:00,3386.265,3393.348,3375.265,3378.375,5.57790992099763
20250623,20:00:00,3378.465,3381.898,3350.075,3355.098,2.5483699625911
20250624,00:00:00,3354.945,3357.248,3332.865,3351.735,7.31987989001209
20250624,04:00:00,3351.765,3357.615,3315.855,3322.548,5.81358990780427
20250624,08:00:00,3322.545,3332.235,3316.298,3325.415,4.62347991086426
20250624,12:00:00,3325.355,3328.785,3295.098,3304.375,9.33436988986796
20250624,16:00:00,3304.348,3321.048,3299.515,3316.935,5.00770994774939
20250624,20:00:00,3316.935,3325.198,3315.845,3321.348,1.82277998505742
20250625,00:00:00,3321.255,3335.048,3321.255,3329.225,3.45029993353819
20250625,04:00:00,3329.245,3333.545,3325.605,3331.555,2.86081994863343
20250625,08:00:00,3331.525,3336.848,3321.348,3324.285,3.89663992714486
20250625,12:00:00,3324.245,3329.355,3311.705,3323.255,6.64588987179741
20250625,16:00:00,3323.235,3335.185,3321.475,3331.398,4.45160992300225
20250625,20:00:00,3331.398,3335.848,3330.225,3332.998,1.65964997700939
20250626,00:00:00,3332.935,3341.648,3328.998,3339.315,4.24056993392878
20250626,04:00:00,3339.385,3342.985,3330.755,3339.648,5.62870990204829
20250626,08:00:00,3339.648,3350.025,3338,3343.048,4.92219991272941
20250626,12:00:00,3343.048,3343.905,3309.695,3318.098,9.7987999257075
20250626,16:00:00,3318.145,3336.198,3318.145,3333.815,4.87157998545445
20250626,20:00:00,3333.815,3334.105,3318.648,3321.148,2.27264998976898
20250627,00:00:00,3321.025,3323.348,3308.315,3308.615,4.39946992805926
20250627,04:00:00,3308.565,3310.698,3286.628,3294.748,6.50268989185861
20250627,08:00:00,3294.748,3295.048,3279.545,3285.515,5.24642991591827
20250627,12:00:00,3285.545,3287.815,3255.485,3272.295,10.1020398539622
20250627,16:00:00,3272.315,3282.598,3270.245,3275.625,4.8631199126612
20250627,20:00:00,3275.665,3276.385,3268.185,3273.335,1.46511997125344
20250629,20:00:00,3272.145,3281.298,3244.925,3263.498,1.65089997752511
20250630,00:00:00,3263.375,3283.098,3259.195,3279.985,5.33816990585183
20250630,04:00:00,3279.965,3295.305,3277.008,3291.848,4.00091995576804
20250630,08:00:00,3291.848,3296.598,3277.245,3283.335,3.68608995048271
20250630,12:00:00,3283.355,3289.395,3274.405,3287.548,6.304349876169
20250630,16:00:00,3287.465,3299.368,3283.468,3298.265,14.1976202229416
20250630,20:00:00,3298.435,3314.398,3297.855,3311.115,2.34271997112955
20250701,00:00:00,3311.115,3320.778,3308.365,3315.848,3.69841993234877
20250701,04:00:00,3315.848,3334.348,3315.548,3331.175,7.2630398812471
20250701,08:00:00,3331.205,3349.535,3330.655,3348.395,9.5302799930214
20250701,12:00:00,3348.395,3357.865,3343.415,3345.685,11.8408098970103
20250701,16:00:00,3345.665,3346.515,3336.698,3337.758,4.82044993112504
20250701,20:00:00,3337.795,3343.548,3336.555,3341.248,2.41406999186438
20250702,00:00:00,3341.265,3344.765,3328.208,3336.445,3.73430994139198
20250702,04:00:00,3336.475,3343.698,3329.635,3333.245,3.64197993505513
20250702,08:00:00,3333.198,3345.465,3327.275,3344.098,4.33684992443887
20250702,12:00:00,3344.125,3350.948,3333.635,3342.755,8.76808983675437
20250702,16:00:00,3342.675,3355.135,3338.485,3354.905,5.34014991536969
20250702,20:00:00,3354.905,3365.455,3354.365,3361.648,2.59507997674518
20250703,00:00:00,3361.648,3361.948,3341.648,3350.825,3.79475994787936
20250703,04:00:00,3350.845,3363.545,3345.248,3361.648,5.16534992192464
20250703,08:00:00,3361.648,3362.905,3343.698,3352.995,4.46328997127421
20250703,12:00:00,3353.035,3353.565,3311.215,3324.475,12.560064825122
20250703,16:00:00,3324.465,3334.698,3322.845,3328.875,4.3729399657459
20250703,20:00:00,3328.865,3329.395,3323.345,3328.748,1.43249000042852
20250704,00:00:00,3328.605,3334.075,3325.615,3327.165,3.28280994636589
20250704,04:00:00,3327.165,3344.905,3325.885,3342.445,4.65207991820353
20250704,08:00:00,3342.645,3344.025,3331.305,3336.548,7.88932986967848
20250704,12:00:00,3336.485,3337.855,3330.569,3333.015,3.51504996804579
20250704,16:00:00,3333.045,3337.298,3330.529,3336.248,0.876750000854372
20250706,20:00:00,3334.015,3342.348,3332.205,3333.098,0.630339991112123
20250707,00:00:00,3333.005,3334.248,3305.765,3308.695,4.75409990898333
20250707,04:00:00,3308.695,3315.095,3305.005,3309.735,5.10060991824139
20250707,08:00:00,3309.695,3313.048,3296.195,3301.875,5.34081993722066
20250707,12:00:00,3301.875,3321.198,3299.505,3317.775,7.88481992008747
20250707,16:00:00,3317.785,3335.685,3316.019,3334.155,15.6964901719184
20250707,20:00:00,3334.159,3345.548,3334.098,3339.548,6.68414003647922
20250708,00:00:00,3339.469,3339.848,3329.328,3334.255,6.17403993778862
20250708,04:00:00,3334.235,3336.325,3327.115,3335.505,3.81348993006395
20250708,08:00:00,3335.555,3339.285,3320.335,3324.415,3.93344994766812
20250708,12:00:00,3324.465,3329.648,3294.108,3296.285,9.26427996912389
20250708,16:00:00,3296.275,3310.199,3286.905,3305.125,11.4817898452311
20250708,20:00:00,3305.155,3305.915,3299.135,3301.355,2.62575995597581
20250709,00:00:00,3301.395,3307.725,3286.315,3288.175,4.76423991445336
20250709,04:00:00,3288.145,3297.548,3284.638,3292.048,4.68093991554633
20250709,08:00:00,3292.075,3295.805,3282.425,3295.325,3.61310992301878
20250709,12:00:00,3295.565,3312.735,3283.005,3312.145,8.21446985931834
20250709,16:00:00,3312.175,3314.465,3306.165,3311.215,12.0525098146463
20250709,20:00:00,3311.165,3320.955,3310.675,3319.398,2.99583996584261
20250710,00:00:00,3319.365,3326.085,3315.355,3318.898,6.25001991225872
20250710,04:00:00,3318.898,3328.165,3314.655,3325.085,3.75690993265744
20250710,08:00:00,3325.115,3330.085,3319.698,3325.065,3.67008995547076
20250710,12:00:00,3325.095,3330.055,3309.905,3314.815,7.05951988785091
20250710,16:00:00,3314.805,3321.705,3311.975,3321.335,8.15788985935797
20250710,20:00:00,3321.385,3326.198,3321.265,3322.898,2.79940998350503
20250711,00:00:00,3322.305,3335.975,3322.305,3332.235,6.7314298650017
20250711,04:00:00,3332.215,3343.475,3329.325,3332.185,4.67603991205397
20250711,08:00:00,3332.145,3348.008,3330.835,3344.715,6.72842990685604
20250711,12:00:00,3344.715,3363.565,3341.695,3360.905,11.5632798714505
20250711,16:00:00,3360.829,3368.559,3348.965,3355.905,14.813019822177
20250711,20:00:00,3355.905,3359.495,3353.315,3354.725,2.97128001022793
20250713,20:00:00,3362.948,3370.798,3358.698,3368.948,1.27194997521292
20250714,00:00:00,3368.645,3373.705,3353.575,3357.195,6.53480987253715
20250714,04:00:00,3357.165,3369.505,3353.435,3368.715,3.62121991629829
20250714,08:00:00,3368.575,3374.805,3363.648,3371.815,3.72969991670107
20250714,12:00:00,3371.835,3372.925,3340.755,3342.845,6.82382985981894
20250714,16:00:00,3343.035,3351.515,3342.215,3348.705,5.49304990809469
20250714,20:00:00,3348.725,3350.285,3341.105,3345.448,1.92860995591036
20250715,00:00:00,3345.448,3351.885,3343.625,3350.705,1.94921995264303
20250715,04:00:00,3350.655,3364.955,3350.565,3357.935,2.84101993445074
20250715,08:00:00,3358.055,3366.148,3356.345,3361.155,3.16638993391098
20250715,12:00:00,3361.195,3361.845,3334.169,3347.719,10.8242799312065
20250715,16:00:00,3347.719,3349.798,3320.055,3328.689,8.24823996570194
20250715,20:00:00,3328.689,3331.105,3323.065,3326.348,1.48428998408781
20250716,00:00:00,3326.448,3334.845,3324.865,3325.995,2.98698993539438
20250716,04:00:00,3325.995,3341.865,3325.695,3339.015,3.81463992240606
20250716,08:00:00,3338.959,3342.775,3333.898,3334.695,4.55201991662034
20250716,12:00:00,3334.605,3342.359,3319.499,3337.819,8.76173991123505
20250716,16:00:00,3337.819,3377.185,3335.225,3350.095,19.1141597546666
20250716,20:00:00,3350.048,3352.025,3345.798,3349.198,4.4828699335485
20250717,00:00:00,3349.105,3349.938,3336.995,3341.095,3.60360992426286
20250717,04:00:00,3341.185,3344.548,3327.988,3335.215,3.35127992647176
20250717,08:00:00,3335.245,3335.995,3324.495,3325.645,3.64674993648077
20250717,12:00:00,3325.598,3335.025,3309.575,3333.935,10.4065298241039
20250717,16:00:00,3333.965,3340.895,3331.005,3338.329,5.33553993998794
20250717,20:00:00,3338.398,3343.895,3337.205,3343.048,3.43750993809954
20250718,00:00:00,3342.955,3344.048,3335.078,3337.498,2.54457994326367
20250718,04:00:00,3337.498,3342.535,3331.645,3341.935,3.25718992392649
20250718,08:00:00,3341.925,3354.705,3340.485,3351.275,5.67505988728954
20250718,12:00:00,3351.209,3361.035,3350.639,3354.515,6.38661993102869
20250718,16:00:00,3354.555,3357.235,3349.998,3351.155,5.06396995905379
20250718,20:00:00,3351.175,3352.605,3347.495,3349.655,2.46415999991586
20250720,20:00:00,3349.898,3350.015,3344.798,3347.398,0.432329992283485
20250721,00:00:00,3347.125,3358.355,3345.245,3353.895,2.13567995144695
20250721,04:00:00,3353.865,3370.565,3350.398,3368.125,4.56247990315023
20250721,08:00:00,3368.055,3370.245,3362.595,3365.985,6.0052498934092
20250721,12:00:00,3365.995,3401.339,3365.095,3400.169,11.5496848599068
20250721,16:00:00,3400.169,3400.855,3391.145,3395.285,7.15550993205397
20250721,20:00:00,3395.259,3400.815,3394.855,3399.045,2.45548997179139
20250722,00:00:00,3399.045,3402.475,3384.945,3391.385,3.99157991155516
20250722,04:00:00,3391.365,3393.425,3384.095,3384.458,3.92775992774114
20250722,08:00:00,3384.458,3390.435,3383.115,3386.888,3.21897994984465
20250722,12:00:00,3386.795,3427.585,3386.485,3426.115,11.1501798785466
20250722,16:00:00,3426.085,3433.279,3423.395,3429.465,8.26169994771772
20250722,20:00:00,3429.479,3432.698,3427.188,3427.598,3.283599984381
20250723,00:00:00,3427.415,3438.655,3418.915,3422.905,6.82146986358566
20250723,04:00:00,3422.855,3428.425,3416.165,3424.835,6.07846986946242
20250723,08:00:00,3424.875,3433.648,3419.708,3422.485,4.97593990687164
20250723,12:00:00,3422.405,3429.755,3405.268,3413.355,12.4079178039865
20250723,16:00:00,3413.345,3415.645,3381.215,3393.365,9.91568989562802
20250723,20:00:00,3393.395,3395.748,3385.765,3386.448,2.3960699763993
20250724,00:00:00,3386.305,3393.165,3380.415,3383.585,5.70335988701845
20250724,04:00:00,3383.495,3385.645,3369.678,3375.625,4.43207990055089
20250724,08:00:00,3375.548,3377.335,3361.815,3364.148,6.87192986170703
20250724,12:00:00,3364.148,3377.145,3351.168,3373.469,9.57248585456546
20250724,16:00:00,3373.469,3375.139,3366.125,3371.769,10.5211098693253
20250724,20:00:00,3371.769,3372.955,3364.948,3368.575,5.27761990694853
20250725,00:00:00,3368.498,3373.295,3362.175,3362.835,4.91906991550059
20250725,04:00:00,3362.785,3363.248,3354.415,3359.215,3.91430992604
20250725,08:00:00,3359.055,3359.955,3340.769,3342.685,5.45462989235239
20250725,12:00:00,3342.715,3347.398,3330.299,3331.598,8.59226984494308
20250725,16:00:00,3331.598,3339.265,3324.805,3338.548,7.79614485928323
20250725,20:00:00,3338.548,3340.085,3335.545,3335.575,2.19586000099662
20250727,20:00:00,3316.938,3335.125,3316.938,3329.298,1.47562997449131
20250728,00:00:00,3329.115,3338.545,3327.465,3335.455,3.68945992516819
20250728,04:00:00,3335.395,3345.145,3334.295,3339.848,3.7606999266136
20250728,08:00:00,3339.885,3341.795,3332.065,3335.695,3.69482993290876
20250728,12:00:00,3335.735,3338.175,3301.465,3307.759,7.04848987820151
20250728,16:00:00,3307.735,3316.998,3306.425,3313.445,7.29430995893199
20250728,20:00:00,3313.515,3318.785,3311.705,3314.448,4.23913997257478
20250729,00:00:00,3314.215,3320.648,3307.815,3318.735,3.59851992377662
20250729,04:00:00,3318.675,3322.198,3308.815,3316.745,4.07448992157879
20250729,08:00:00,3316.815,3329.735,3311.105,3321.848,4.17699991553673
20250729,12:00:00,3321.848,3329.435,3311.675,3328.705,6.99684986395732
20250729,16:00:00,3328.745,3333.908,3318.845,3325.648,6.5316899377649
20250729,20:00:00,3325.648,3328.998,3322.418,3327.398,2.09306996180385
20250730,00:00:00,3327.275,3333.505,3321.655,3329.205,4.27896992128808
20250730,04:00:00,3329.145,3330.435,3322.798,3326.905,3.48537992751517
20250730,08:00:00,3326.925,3333.815,3325.348,3328.335,4.22701991513895
20250730,12:00:00,3328.395,3331.725,3298.199,3301.949,12.1474097701175
20250730,16:00:00,3301.889,3304.735,3279.345,3280.015,10.7312597973942
20250730,20:00:00,3280.015,3282.425,3267.955,3278.598,11.3330898292625
20250731,00:00:00,3278.698,3297.298,3277.498,3297.085,3.75888992352702
20250731,04:00:00,3297.155,3304.565,3293.195,3298.905,3.89010993187549
20250731,08:00:00,3298.925,3314.705,3293.555,3296.105,4.79555991980305
20250731,12:00:00,3296.065,3310.995,3291.165,3295.948,12.8259667886778
20250731,16:00:00,3295.948,3298.919,3289.475,3295.525,10.5718598082894
20250731,20:00:00,3295.539,3296.198,3288.648,3294.698,3.70816993848712
20250801,00:00:00,3294.615,3294.798,3281.435,3291.468,3.80363993020728
20250801,04:00:00,3291.415,3300.148,3289.835,3292.245,4.01855992018682
20250801,08:00:00,3292.225,3302.905,3284.998,3298.065,4.16633991681738
20250801,12:00:00,3298.345,3354.955,3296.698,3345.655,18.6644897581573
20250801,16:00:00,3345.705,3351.148,3340.298,3347.398,9.01244988364488
20250801,20:00:00,3347.369,3363.425,3347.345,3362.425,2.90844998751709
20250803,20:00:00,3364.698,3369.085,3357.475,3358.748,0.79397998515924
20250804,00:00:00,3358.605,3362.125,3344.748,3354.105,3.4531599348702
20250804,04:00:00,3354.085,3362.495,3353.295,3362.445,3.37876993722602
20250804,08:00:00,3362.415,3362.415,3351.498,3357.655,4.67398991306254
20250804,12:00:00,3357.695,3385.205,3357.555,3373.759,11.2176498146873
20250804,16:00:00,3373.675,3377.998,3370.379,3375.598,7.42885986289184
20250804,20:00:00,3375.635,3376.998,3372.595,3374.448,1.62559997010976
20250805,00:00:00,3374.179,3382.198,3373.378,3373.378,3.08655995351
20250805,04:00:00,3373.345,3375.265,3365.575,3366.015,4.64293993451429
20250805,08:00:00,3366.005,3375.385,3352.765,3353.015,7.25489987094625
20250805,12:00:00,3353.005,3386.448,3349.639,3385.148,10.0065098501
20250805,16:00:00,3385.148,3390.289,3376.625,3379.875,6.87993991984695
20250805,20:00:00,3379.845,3381.595,3377.945,3379.478,1.25855998010957
20250806,00:00:00,3379.299,3385.098,3372.948,3376.075,3.05371995536552
20250806,04:00:00,3376.095,3378.495,3370.505,3374.948,2.52736995310988
20250806,08:00:00,3374.948,3376.945,3358.015,3363.475,4.48521990804875
20250806,12:00:00,3363.398,3379.195,3360.035,3379.165,8.57855983666377
20250806,16:00:00,3379.175,3379.798,3368.865,3371.535,5.98822986782761
20250806,20:00:00,3371.535,3374.385,3366.925,3371.598,3.90821992533165
20250807,00:00:00,3371.545,3384.005,3364.895,3379.365,8.62800982625049
20250807,04:00:00,3379.345,3387.648,3371.498,3387.565,8.87177983822039
20250807,08:00:00,3387.585,3397.105,3371.545,3372.645,14.0701197700546
20250807,12:00:00,3372.635,3393.625,3371.655,3387.565,23.4172295558819
20250807,16:00:00,3387.585,3393.835,3384.009,3387.965,12.7342197441249
20250807,20:00:00,3387.959,3408.675,3386.975,3406.165,14.857289790496
20250808,00:00:00,3399.945,3402.705,3380.839,3388.089,31.6448694540304
20250808,04:00:00,3388.119,3399.039,3381.898,3392.965,28.3424095310329
20250808,08:00:00,3393.099,3403.925,3383.755,3384.725,34.76278944347
20250808,12:00:00,3384.605,3401.529,3380.035,3390.325,44.72839021252
20250808,16:00:00,3390.365,3404.213,3373.288,3395.105,24.9193294984871
20250808,20:00:00,3394.978,3400.879,3390.885,3398.579,4.79639995998878
20250810,20:00:00,3397.298,3404.798,3389.359,3394.925,0.951369984017219
20250811,00:00:00,3394.955,3396.835,3367.205,3377.005,9.78794980577368
20250811,04:00:00,3376.965,3380.029,3363.535,3365.645,10.2821997938445
20250811,08:00:00,3365.555,3366.179,3352.685,3358.285,12.5384997392684
20250811,12:00:00,3358.245,3362.665,3341.228,3346.095,16.7875396618911
20250811,16:00:00,3346.355,3358.748,3340.808,3356.015,12.8537697403808
20250811,20:00:00,3356.015,3356.675,3341.145,3346.698,3.80113995201827
20250812,00:00:00,3346.475,3357.235,3345.905,3352.798,3.85840993103193
20250812,04:00:00,3352.798,3355.545,3341.885,3345.295,4.99964990599256
20250812,08:00:00,3345.295,3357.945,3343.615,3344.648,5.34624989815347
20250812,12:00:00,3344.559,3357.885,3330.898,3337.275,15.4333297011908
20250812,16:00:00,3337.235,3359.198,3336.725,3348.809,10.3941997881993
20250812,20:00:00,3348.809,3353.565,3345.405,3350.198,4.48774993380357
20250813,00:00:00,3350.198,3354.199,3342.439,3351.615,5.77045989016187
20250813,04:00:00,3351.615,3357.425,3345.398,3356.995,5.01373990082357
20250813,08:00:00,3356.995,3366.865,3352.548,3365.925,4.92342989829194
20250813,12:00:00,3365.955,3370.505,3353.889,3362.925,9.46631984760461
20250813,16:00:00,3362.965,3363.598,3349.755,3353.539,6.96396987101616
20250813,20:00:00,3353.539,3358.905,3352.365,3357.388,1.62116997181147
20250814,00:00:00,3357.298,3374.555,3357.298,3362.575,3.86657993293193
20250814,04:00:00,3362.465,3363.875,3355.265,3361.885,5.04350990652165
20250814,08:00:00,3361.825,3366.248,3341.278,3354.765,7.5272398586385
20250814,12:00:00,3354.895,3358.248,3333.948,3340.448,12.9076797636735
20250814,16:00:00,3340.448,3342.685,3329.645,3337.998,9.56683983567927
20250814,20:00:00,3337.998,3340.948,3332.315,3332.948,2.1062599720608
20250815,00:00:00,3332.855,3340.698,3331.945,3340.275,2.98858994106558
20250815,04:00:00,3340.295,3348.595,3339.898,3340.255,3.19209993428376
20250815,08:00:00,3340.225,3348.148,3336.005,3337.548,3.79808992544713
20250815,12:00:00,3337.548,3345.805,3332.705,3341.598,9.18923982498382
20250815,16:00:00,3341.555,3344.955,3334.605,3335.835,4.22353992807621
20250815,20:00:00,3335.815,3339.479,3334.225,3334.645,1.49399000048288
20250817,20:00:00,3336.015,3338.848,3332.298,3333.998,0.405639996315585
20250818,00:00:00,3333.915,3347.375,3323.335,3343.215,3.85916991792328
20250818,04:00:00,3343.155,3358.215,3343.125,3349.335,5.08878989791265
20250818,08:00:00,3349.485,3355.465,3344.248,3346.398,5.94088989627926
20250818,12:00:00,3346.425,3348.625,3332.255,3334.148,11.3849797856819
20250818,16:00:00,3334.148,3336.748,3331.295,3331.735,6.37195988619351
